MaxT,MinT,WindSpeed,Humidity ,Precipitation
32.5,26.7,3.9,75.4,30.2
34.8,27.2,4.0,78.7,0.0
35.5,28.1,4.8,76.4,7.6
33.7,27.6,4.8,70.6,12.7
35.2,27.9,5.1,71.7,0.0
36.9,28.1,4.8,67.9,0.0
36.1,28.2,5.2,63.9,0.0
36.4,28.6,4.7,66.2,0.0
36.0,28.1,4.8,69.3,0.0
35.8,26.5,4.2,73.8,5.9
36.5,26.4,3.5,72.6,2.5
34.6,27.0,3.7,76.2,9.4
33.6,26.2,4.4,77.1,4.8
33.9,26.5,5.0,83.1,2.5
33.9,25.9,4.3,69.2,2.8
33.1,26.4,3.8,75.7,0.0
34.1,27.2,4.0,76.2,4.0
33.9,26.8,3.8,71.3,5.0
34.7,26.6,3.5,73.0,3.5
32.8,25.5,3.5,75.6,15.2
29.2,25.6,3.9,78.7,15.2
31.0,25.8,3.8,80.1,0.0
33.8,26.5,3.1,72.8,0.0
35.0,27.8,3.4,75.3,10.2
31.5,26.4,3.1,85.1,23.8
33.7,26.2,2.6,79.1,0.0
34.0,27.5,2.3,79.2,0.0
34.1,27.3,2.6,79.1,0.0
33.9,26.5,2.8,74.3,0.0
34.2,25.3,2.9,83.2,10.3
32.7,25.9,2.9,81.8,14.4
34.2,26.5,3.3,73.8,0.0
35.5,27.0,3.5,75.4,0.0
35.2,27.7,3.6,70.8,9.8
32.2,27.6,3.6,67.4,10.8
29.9,26.3,3.6,81.3,10.8
33.0,25.9,3.8,82.7,0.0
33.3,26.4,3.9,81.0,0.0
32.8,26.8,3.9,77.5,3.6
33.7,26.3,3.3,80.1,8.7
34.1,27.3,3.3,73.0,17.5
35.0,27.7,3.2,69.9,4.4
33.0,27.3,2.4,72.3,0.0
34.4,27.4,2.8,74.5,0.0
34.3,27.6,2.5,74.8,0.0
33.9,25.3,2.7,72.0,13.4
32.3,25.2,2.9,81.0,0.0
33.5,26.5,2.4,77.9,0.0
33.7,26.6,2.1,76.9,0.0
34.2,26.5,2.4,76.1,4.2
34.1,26.1,2.8,78.6,3.9
30.4,25.6,3.3,70.7,15.6
29.9,25.2,3.1,75.9,15.6
30.2,25.7,3.7,82.3,11.7
30.8,25.8,3.5,77.8,9.6
31.4,26.1,4.2,81.7,17.6
31.8,26.4,4.1,85.1,5.9
33.7,27.5,3.4,82.0,3.9
30.0,25.6,3.0,83.3,17.6
30.6,24.9,3.0,79.4,11.8
33.5,25.4,2.7,75.6,0.0
34.0,27.2,2.8,75.5,0.0
35.0,27.2,2.0,74.4,0.0
35.8,27.3,2.3,75.2,0.0
35.6,27.3,2.4,73.3,0.0
34.4,26.2,2.4,77.5,10.4
34.4,26.1,2.0,73.7,0.0
33.4,25.6,2.3,73.5,0.0
33.2,26.3,2.2,76.5,0.0
32.4,25.9,2.2,76.9,15.6
31.8,26.1,2.1,83.0,21.3
32.3,26.3,2.2,77.2,12.6
34.5,26.0,2.0,79.1,8.8
34.2,26.2,2.2,75.2,8.8
34.5,26.0,2.2,75.1,8.8
34.8,26.2,2.2,69.4,0.0
33.5,26.5,2.2,71.4,0.0
34.3,26.6,1.9,68.5,0.0
34.8,26.2,1.9,66.0,0.0
36.1,26.9,2.2,69.1,0.0
36.1,26.5,1.9,74.6,0.0
36.8,26.5,1.7,70.9,0.0
36.2,26.2,1.6,61.7,0.0
34.6,26.1,1.3,68.6,0.0
33.1,25.0,1.4,68.4,0.0
33.1,26.0,1.9,75.6,0.0
33.5,25.8,2.0,78.1,3.3
33.9,26.1,2.0,73.7,0.0
34.0,25.6,2.0,71.5,0.0
34.4,25.7,1.9,69.9,0.0
34.5,25.8,2.2,66.9,0.0
34.7,25.3,2.2,63.1,0.0
34.9,24.8,1.9,69.2,0.0
33.7,25.4,2.3,66.6,0.0
33.2,26.1,2.2,67.2,0.0
33.3,24.5,2.1,66.4,0.0
33.6,23.2,2.4,65.6,0.0
31.4,23.3,2.3,71.4,0.0
33.1,24.9,2.1,80.2,0.0
32.1,25.3,2.4,80.3,0.0
28.8,24.4,2.4,75.8,41.4
30.3,23.9,2.0,75.3,0.0
31.6,24.4,1.9,71.9,0.0
31.6,25.0,2.0,74.4,0.0
32.6,24.7,2.0,74.0,0.0
32.6,24.5,1.9,73.0,0.0
32.8,23.9,2.1,67.2,0.0
32.3,23.8,2.2,72.8,0.0
32.1,24.3,2.7,78.4,3.0
28.5,23.6,3.6,73.9,12.8
28.9,22.9,2.9,70.6,3.2
31.6,22.9,2.9,70.5,0.0
31.8,22.5,2.5,70.6,0.0
32.5,21.4,2.3,65.3,0.0
31.5,21.4,2.1,67.8,0.0
31.4,22.1,2.4,81.9,4.1
26.9,22.6,2.4,78.0,23.4
24.4,19.5,2.6,78.5,12.5
28.8,20.6,2.6,77.4,0.0
28.0,22.8,3.0,79.7,3.1
28.9,22.7,2.2,73.5,0.0
30.4,23.2,2.5,76.4,0.0
30.7,23.2,2.6,77.2,0.0
31.0,23.5,2.5,75.8,0.0
31.1,23.5,1.9,75.1,0.0
30.7,22.8,2.2,67.9,0.0
30.9,21.7,2.1,68.1,0.0
31.0,22.2,2.1,64.9,0.0
31.2,22.5,2.0,75.7,0.0
30.5,24.2,2.9,77.5,0.0
30.1,24.6,2.5,81.0,0.0
29.8,24.6,2.1,78.1,2.2
28.2,24.5,2.6,82.1,0.0
31.3,23.8,2.6,75.6,0.0
31.5,22.7,2.8,65.1,0.0
30.6,22.9,2.3,71.9,0.0
30.3,22.4,2.3,74.5,0.0
30.9,21.1,2.2,68.8,0.0
30.9,20.9,2.1,63.9,0.0
30.0,20.2,2.1,71.2,0.0
30.3,19.9,2.0,64.8,0.0
31.0,20.6,2.0,72.1,0.0
32.1,23.1,1.6,71.6,0.0
31.5,23.8,1.7,64.9,0.0
31.3,23.0,2.0,73.3,0.0
31.2,22.1,1.9,55.8,0.0
31.5,22.6,2.1,58.3,0.0
31.4,22.4,2.2,66.6,0.0
32.3,22.9,1.9,70.7,0.0
31.8,22.1,2.4,68.7,0.0
31.2,22.9,2.0,68.5,0.0
31.3,23.2,2.1,68.8,0.0
31.8,22.9,1.8,69.7,0.0
32.1,24.0,1.9,69.7,0.0
31.4,23.1,2.4,61.7,0.0
31.1,22.8,2.7,64.6,0.0
28.3,20.6,2.4,54.1,2.8
29.0,19.1,2.6,59.1,0.0
30.3,17.9,2.2,50.6,0.0
31.1,18.8,2.1,54.0,0.0
30.6,18.7,2.0,62.6,0.0
30.1,20.2,2.3,57.6,0.0
30.7,20.5,2.0,67.3,0.0
30.4,20.4,1.8,60.0,0.0
31.1,20.3,1.5,60.7,0.0
31.0,21.0,2.1,60.8,0.0
30.5,21.1,1.7,64.8,0.0
30.7,20.6,2.0,61.2,0.0
30.4,20.1,2.1,63.3,0.0
30.8,19.5,2.1,58.8,0.0
31.6,19.0,1.7,52.3,0.0
31.2,20.2,1.9,60.9,0.0
31.0,19.4,1.8,53.9,0.0
31.2,19.3,1.8,57.5,0.0
30.0,19.5,1.6,57.5,0.0
30.2,20.0,2.2,58.6,0.0
30.7,20.5,2.2,67.3,0.0
31.1,19.4,1.9,62.5,0.0
30.8,19.8,2.2,61.7,0.0
30.6,19.9,2.3,66.9,0.0
30.3,21.3,2.4,68.8,0.0
28.4,23.7,1.7,74.4,0.0
29.8,22.6,2.5,68.7,0.0
27.1,21.7,2.4,59.8,0.0
28.6,20.3,2.4,60.9,0.0
29.4,19.7,2.6,66.6,0.0
29.7,20.1,2.1,67.0,0.0
30.0,20.5,2.0,68.2,0.0
30.9,21.4,1.6,64.6,0.0
31.7,21.7,1.6,64.6,0.0
32.3,21.6,2.0,62.7,0.0
31.8,21.7,1.7,52.2,0.0
34.0,21.1,1.8,55.7,0.0
33.4,21.5,1.8,62.0,0.0
33.3,21.4,1.7,56.4,0.0
32.4,22.2,1.7,63.2,0.0
32.3,21.7,1.7,50.2,0.0
31.7,22.7,2.1,49.9,0.0
31.5,22.7,2.4,63.4,0.0
31.9,23.3,2.4,61.2,0.0
31.7,24.2,2.6,60.7,0.0
32.1,23.3,2.1,58.7,0.0
32.4,23.1,2.3,59.6,0.0
32.3,23.7,2.4,59.0,2.8
32.3,24.1,2.0,60.5,0.0
32.7,23.1,2.2,63.8,0.0
32.5,23.5,2.3,63.7,0.0
32.7,23.0,2.8,53.7,0.0
32.7,21.5,3.1,63.9,0.0
32.7,21.3,3.0,58.7,0.0
33.5,21.1,3.0,61.1,0.0
34.6,20.6,2.5,53.1,0.0
35.4,21.8,1.9,51.1,3.1
34.6,23.4,1.9,50.4,0.0
34.3,24.2,2.3,58.4,0.0
33.3,24.3,2.9,51.1,0.0
33.1,24.3,2.6,61.9,0.0
32.7,24.1,2.4,60.9,0.0
32.6,25.6,3.2,67.4,0.0
32.9,25.6,2.9,69.8,0.0
32.8,25.2,2.8,66.5,0.0
33.2,24.7,2.6,66.7,0.0
33.3,24.7,2.8,66.5,0.0
33.2,25.4,2.3,63.1,0.0
32.7,25.3,2.4,57.8,0.0
33.1,23.9,2.3,59.1,0.0
33.8,24.1,2.2,58.0,0.0
34.2,24.4,2.5,52.3,0.0
33.6,24.4,2.7,55.0,0.0
34.2,22.3,2.3,56.2,0.0
33.9,22.6,2.1,57.4,0.0
34.5,23.4,2.1,47.4,0.0
34.5,23.7,1.9,49.5,0.0
34.0,24.9,2.3,50.7,0.0
34.1,24.2,2.5,60.0,0.0
33.5,26.0,2.2,61.5,5.2
33.7,26.7,2.7,64.7,0.0
34.0,25.8,2.4,60.3,0.0
34.7,25.7,2.4,56.6,0.0
34.8,25.7,2.2,61.4,0.0
35.3,25.4,2.4,51.1,0.0
37.4,25.8,2.4,49.6,0.0
37.4,26.3,3.0,39.1,0.0
36.4,24.9,2.5,45.1,0.0
36.4,25.6,2.5,42.9,0.0
34.9,26.5,2.8,54.2,0.0
34.7,25.8,2.5,59.1,0.0
35.3,26.1,2.5,52.2,0.0
35.0,26.1,2.3,55.0,0.0
34.6,25.3,3.2,62.4,0.0
34.2,25.8,2.7,57.3,0.0
35.5,26.4,2.4,55.0,0.0
34.9,26.0,2.5,58.9,0.0
35.4,26.4,2.3,52.8,0.0
35.7,26.8,2.4,54.4,0.0
35.7,27.4,2.4,51.4,0.0
35.9,27.3,2.2,51.9,0.0
36.4,27.1,2.5,43.7,0.0
36.0,26.3,2.1,52.7,0.0
36.6,27.0,2.3,55.7,0.0
35.9,26.2,2.3,51.0,0.0
35.8,26.0,2.5,49.5,0.0
36.3,25.8,2.1,45.1,0.0
37.5,26.6,2.2,43.1,0.0
37.2,26.7,2.3,48.1,0.0
38.4,27.6,2.7,41.5,0.0
38.2,28.4,3.1,42.6,0.0
37.7,28.5,2.7,42.8,0.0
36.9,28.6,2.9,46.0,0.0
37.1,28.3,3.1,52.7,0.0
36.2,28.3,2.8,49.4,0.0
36.3,26.7,3.0,57.8,0.0
36.9,26.8,2.7,47.9,0.0
38.4,28.1,3.1,49.8,0.0
39.2,29.9,3.3,41.7,0.0
39.9,29.9,3.6,40.0,0.0
39.3,29.8,3.3,30.8,0.0
38.4,29.3,3.5,42.0,2.7
37.6,28.8,3.0,58.7,0.0
37.1,27.6,2.4,54.0,0.0
38.9,28.3,2.8,51.4,0.0
39.4,28.8,2.5,46.6,0.0
38.9,28.1,2.9,48.1,0.0
39.2,28.7,3.1,42.7,0.0
38.3,29.3,3.3,43.9,0.0
37.8,27.5,3.1,59.9,6.9
38.0,27.2,3.9,55.2,4.8
36.9,27.3,3.0,61.2,0.0
34.2,26.1,3.1,63.7,7.0
37.1,26.5,3.1,56.8,0.0
37.6,27.8,2.7,61.3,0.0
36.9,28.8,2.6,56.1,0.0
37.5,27.9,2.8,55.2,0.0
37.3,28.5,2.1,56.1,0.0
38.5,27.9,2.5,49.4,0.0
37.9,28.2,2.7,48.2,0.0
37.7,29.4,2.7,51.8,0.0
37.2,28.8,3.0,50.4,0.0
35.9,29.4,2.7,49.6,0.0
35.2,29.0,2.7,59.5,7.9
29.5,25.9,3.2,72.3,27.5
27.6,25.3,3.3,69.1,27.5
32.8,25.8,4.9,59.6,19.7
38.7,28.7,4.5,52.0,0.0
40.9,30.3,4.5,41.5,0.0
42.3,29.9,4.8,44.9,0.0
42.8,30.7,4.8,46.1,0.0
42.3,31.5,5.2,48.6,0.0
43.1,29.6,4.5,48.5,0.0
41.5,28.8,4.6,46.0,0.0
37.1,28.6,4.4,42.5,32.5
36.5,28.9,4.5,47.1,0.0
40.2,30.0,4.0,47.2,0.0
40.8,30.6,3.8,52.2,0.0
41.0,29.8,3.6,49.0,11.4
36.3,26.1,4.1,54.2,5.7
34.7,27.8,3.7,53.9,11.4
32.0,26.6,4.1,66.1,22.8
34.1,27.3,3.5,65.5,11.4
33.5,26.1,3.5,61.1,14.3
31.6,26.1,2.8,70.0,17.7
30.3,25.3,3.0,74.7,28.5
35.2,26.9,3.5,64.0,0.0
36.8,29.2,3.7,62.2,0.0
37.6,29.4,4.3,60.6,10.8
37.0,29.1,4.7,65.5,11.4
38.2,30.0,4.8,66.5,6.8
37.2,29.5,5.1,51.5,0.0
39.8,29.9,5.2,51.6,0.0
40.3,30.6,4.7,51.8,0.0
33.6,27.6,4.2,61.5,15.0
29.9,25.8,3.8,74.2,11.4
31.0,26.4,2.8,78.0,22.3
32.3,26.9,3.0,75.1,7.5
34.7,27.2,2.6,71.9,0.0
35.6,28.3,3.3,72.7,0.0
36.5,28.2,3.9,74.3,0.0
35.7,26.7,3.8,70.7,0.0
34.9,26.2,4.3,71.9,31.3
29.5,25.7,4.3,76.3,27.3
30.2,25.7,4.0,77.8,27.3
27.8,25.3,3.7,77.8,5.5
28.0,25.2,4.7,81.2,21.8
29.1,26.0,5.7,74.2,10.9
32.0,26.0,5.0,73.4,16.8
32.8,26.9,4.9,70.8,5.6
33.4,27.6,4.4,79.7,16.8
35.0,28.4,4.1,75.5,11.2
33.8,27.6,4.4,74.5,11.2
34.9,28.0,4.8,76.7,0.0
34.3,28.0,4.7,80.9,0.0
31.8,27.2,4.9,79.8,24.7
31.3,26.3,5.6,80.2,4.7
31.7,26.5,5.8,76.9,10.9
32.9,27.2,5.6,69.4,0.0
34.7,27.7,4.9,71.4,0.0
35.2,27.9,4.3,68.2,0.0
36.6,28.6,3.5,65.4,0.0
37.0,28.7,3.1,67.8,0.0
33.8,28.7,3.1,66.0,16.6
33.2,27.4,2.8,69.1,10.0
35.8,26.3,3.2,77.7,16.6
31.4,25.8,3.4,81.7,6.6
33.8,26.6,4.2,79.2,0.0
34.0,27.0,3.7,78.3,4.2
32.0,27.3,3.4,84.1,10.5
33.4,25.7,3.0,81.3,14.8
30.9,26.1,2.3,78.2,14.7
33.6,26.1,2.6,80.1,4.2
32.6,26.9,2.3,80.2,28.1
31.8,26.7,2.0,78.9,14.1
33.8,26.6,1.8,75.5,0.0
34.2,27.7,2.7,78.9,0.0
34.6,26.7,2.6,79.9,21.1
31.8,26.2,4.1,82.4,0.0
30.6,26.2,4.3,82.9,12.7
30.7,25.6,5.4,80.6,5.1
30.8,26.3,4.9,75.0,8.9
30.7,26.3,4.4,80.2,6.4
33.4,26.7,4.9,68.2,6.4
33.8,28.0,5.0,76.6,10.7
34.8,28.1,5.2,73.4,0.0
36.1,28.1,4.1,71.1,0.0
35.6,28.5,4.7,71.9,0.0
36.2,28.1,4.4,73.8,0.0
35.9,28.5,4.2,71.1,0.0
35.5,27.5,3.7,71.3,6.7
35.9,27.8,4.0,74.9,0.0
34.9,28.7,4.0,71.5,0.0
34.8,28.3,4.2,66.8,0.0
34.7,27.8,5.0,61.4,0.0
35.6,27.4,5.0,59.1,0.0
36.7,27.3,4.1,61.7,0.0
36.3,28.2,4.0,60.8,0.0
36.5,28.2,3.6,62.1,0.0
37.0,28.3,3.2,69.7,0.0
35.7,29.1,3.4,64.4,9.8
36.0,28.7,3.7,69.1,6.1
35.7,27.1,3.2,67.0,6.4
32.0,26.9,2.6,74.9,12.9
33.9,26.2,2.6,74.0,0.0
34.3,25.9,3.0,73.4,12.8
34.3,25.9,2.6,76.4,0.0
33.1,26.9,2.7,79.2,20.8
31.3,26.4,1.9,80.9,25.6
33.0,26.4,1.9,87.9,30.8
33.7,26.4,2.2,78.5,3.2
33.5,26.4,2.2,78.5,12.6
30.7,26.2,2.4,79.4,3.2
32.4,26.8,2.4,77.7,12.6
33.7,26.5,2.9,75.7,0.0
34.7,27.1,3.1,72.5,0.0
34.9,26.8,2.7,64.5,0.0
35.5,26.6,2.6,65.4,0.0
34.2,27.8,3.1,71.5,0.0
30.7,26.9,3.4,79.8,10.4
32.3,25.9,3.2,84.6,0.0
32.3,26.1,3.0,84.0,11.3
31.4,25.6,3.1,81.2,11.3
30.7,26.1,3.0,82.2,14.1
31.0,25.9,2.2,75.5,4.7
33.7,26.4,2.4,82.3,0.0
33.1,27.2,2.6,88.8,14.8
33.4,26.3,3.2,76.6,0.0
32.7,27.4,3.3,77.7,7.4
33.0,26.3,3.6,80.0,6.9
29.2,25.6,3.1,82.7,28.9
30.2,25.5,2.9,80.4,32.9
30.1,25.8,3.7,78.1,0.0
32.0,25.9,3.5,85.5,0.0
32.2,27.2,3.2,80.2,7.8
32.3,27.3,2.5,80.8,6.0
31.5,27.1,2.8,83.6,8.3
32.6,27.1,2.6,83.5,3.8
32.0,26.7,2.8,85.6,4.1
31.7,25.9,3.0,81.5,12.4
30.8,25.5,2.7,76.9,0.0
31.4,26.3,2.5,75.5,0.0
33.3,25.9,2.2,76.4,0.0
34.1,26.7,2.3,75.3,0.0
34.4,26.6,2.7,77.3,0.0
35.0,26.7,2.6,73.5,18.4
33.4,26.6,2.5,77.6,0.0
30.1,25.7,2.5,74.1,5.2
30.4,25.1,2.8,72.7,6.1
31.7,25.4,2.8,78.6,6.1
34.9,26.0,2.2,81.2,0.0
35.3,26.4,2.2,73.3,0.0
34.8,26.0,1.9,65.9,0.0
34.6,25.6,1.9,59.0,0.0
34.1,24.5,1.8,61.7,0.0
34.0,24.0,1.5,58.3,0.0
33.9,23.8,1.4,64.3,0.0
33.9,23.8,1.7,60.4,0.0
34.5,24.5,1.9,64.3,0.0
33.6,24.3,1.7,62.4,0.0
34.1,23.9,1.7,61.3,18.3
33.8,23.7,1.7,56.6,0.0
34.8,23.2,1.5,55.7,0.0
34.0,22.5,1.8,53.8,0.0
34.9,22.9,1.8,58.8,0.0
34.2,22.7,1.9,58.8,0.0
33.0,23.6,2.1,62.7,0.0
32.3,24.2,1.7,61.7,0.0
32.1,25.9,1.5,74.7,0.0
32.5,25.9,1.9,82.6,4.5
32.8,24.9,1.9,77.3,0.0
33.2,24.6,1.9,76.1,0.0
33.5,24.7,1.7,70.4,0.0
33.6,25.0,1.6,72.9,0.0
33.0,24.7,1.9,69.3,0.0
33.5,24.5,1.8,71.7,0.0
32.5,24.9,1.9,67.3,0.0
32.7,23.5,2.2,64.2,0.0
33.0,21.0,1.7,56.3,0.0
32.9,20.3,1.6,56.6,0.0
32.4,19.8,1.6,56.7,0.0
31.4,20.0,1.6,59.5,0.0
31.1,21.0,1.5,67.9,0.0
31.9,22.6,1.7,74.4,0.0
32.0,23.7,1.6,75.4,0.0
32.1,24.6,2.0,75.5,0.0
31.1,25.0,2.0,75.8,0.0
31.5,24.5,2.4,77.6,0.0
31.2,21.6,2.1,66.9,0.0
31.4,20.6,1.9,66.3,0.0
30.8,20.0,1.5,66.4,0.0
31.2,19.8,1.8,65.3,0.0
31.8,19.6,1.7,63.3,0.0
30.9,20.0,1.8,54.9,0.0
31.1,19.5,1.6,63.8,0.0
31.5,19.7,1.9,62.5,0.0
32.6,19.5,1.6,62.4,0.0
32.5,19.3,1.5,60.0,0.0
32.3,19.4,1.8,60.9,0.0
31.0,19.7,1.5,65.6,0.0
31.1,20.3,1.6,65.2,4.2
31.4,20.7,2.1,72.7,0.0
31.5,23.1,2.3,78.1,4.1
32.1,23.4,2.0,83.0,0.0
31.5,24.5,1.8,80.0,0.0
30.6,23.0,2.0,71.1,0.0
30.2,21.0,1.8,66.6,0.0
31.9,20.1,1.6,75.1,0.0
31.4,19.7,1.7,67.2,0.0
30.5,19.7,1.7,62.7,0.0
30.5,19.7,1.8,57.1,0.0
29.4,20.5,2.0,58.9,8.2
28.8,23.0,4.2,74.7,6.4
29.5,22.2,2.6,73.2,0.0
29.7,24.2,2.2,72.7,0.0
30.2,23.0,1.7,70.6,0.0
30.0,22.2,1.9,68.9,0.0
30.1,20.2,2.0,72.1,0.0
29.7,19.6,2.0,61.9,0.0
29.9,19.2,1.8,66.5,0.0
30.0,18.8,1.7,65.5,0.0
31.6,18.8,1.4,64.5,0.0
30.6,17.7,1.6,60.8,0.0
30.6,18.5,1.5,53.4,0.0
29.4,18.8,1.4,65.7,0.0
30.4,20.4,1.7,62.0,0.0
31.2,19.9,1.7,68.3,0.0
30.2,19.7,2.0,60.8,0.0
29.5,19.3,1.6,68.6,0.0
29.5,20.0,1.9,71.1,0.0
30.1,20.5,1.6,66.6,0.0
29.9,20.7,1.7,63.6,0.0
30.0,19.9,1.9,71.0,0.0
29.9,19.9,1.6,69.5,0.0
30.0,20.1,1.8,66.2,0.0
29.4,21.3,1.5,59.2,0.0
29.5,21.0,1.6,66.7,0.0
29.7,20.4,1.5,64.7,0.0
29.6,20.2,1.7,62.6,0.0
29.4,20.3,1.9,71.2,0.0
30.0,19.9,1.9,67.5,0.0
29.0,20.0,1.7,67.8,0.0
29.3,20.5,1.9,69.3,0.0
29.3,20.0,1.9,62.2,0.0
28.9,19.7,2.0,65.8,0.0
29.3,20.2,2.3,67.1,0.0
29.1,20.0,1.9,68.9,0.0
29.2,19.5,1.7,61.3,0.0
29.5,18.6,1.6,63.4,0.0
29.8,18.9,2.2,63.9,0.0
29.6,19.8,1.9,70.7,0.0
30.8,19.5,1.9,68.1,0.0
30.5,21.0,1.8,58.8,0.0
30.5,21.2,2.1,63.2,0.0
30.3,20.6,2.3,62.8,0.0
29.9,20.4,2.2,61.3,0.0
30.3,20.1,2.3,60.9,0.0
29.4,20.9,1.9,66.0,0.0
30.8,22.0,1.9,72.4,0.0
31.2,22.3,2.0,72.7,0.0
30.6,21.5,1.9,66.7,0.0
30.5,20.8,1.8,51.4,0.0
31.1,20.4,1.6,58.2,0.0
30.8,20.7,1.9,62.3,0.0
30.6,21.7,1.9,62.6,0.0
30.5,21.5,2.1,61.7,0.0
30.3,20.5,1.9,61.8,0.0
31.1,20.3,1.6,57.1,0.0
32.3,20.5,1.4,52.4,0.0
32.7,21.0,1.6,53.2,0.0
33.7,20.8,1.8,48.4,0.0
32.7,20.6,1.8,54.6,0.0
31.6,20.7,1.9,53.4,0.0
30.9,21.3,2.0,54.6,0.0
30.6,21.6,2.7,60.6,0.0
31.3,21.0,2.5,67.9,0.0
31.6,21.4,2.3,63.9,0.0
31.8,21.7,2.3,59.2,0.0
32.2,20.4,2.0,57.1,0.0
32.4,20.9,2.2,55.7,0.0
32.2,20.6,2.2,57.0,0.0
33.9,21.5,2.0,57.1,0.0
34.1,22.2,1.7,54.2,0.0
33.9,21.8,1.9,55.8,0.0
33.3,23.4,2.0,56.0,0.0
34.2,23.2,2.0,54.5,0.0
33.7,23.2,2.0,48.5,0.0
33.0,23.9,2.0,51.9,0.0
33.0,22.7,2.2,57.9,0.0
32.6,23.0,2.1,47.3,0.0
32.7,22.4,2.2,51.2,0.0
33.0,21.7,2.2,48.4,0.0
33.6,21.5,2.0,54.1,0.0
33.8,21.5,2.1,52.2,0.0
34.0,21.6,2.1,55.8,0.0
34.2,24.5,2.2,63.3,2.7
34.4,25.7,2.2,67.9,0.0
33.8,25.9,2.5,61.5,0.0
34.4,26.3,2.1,67.6,0.0
33.9,26.2,2.1,68.6,0.0
32.8,26.4,2.8,65.1,4.6
36.2,25.1,2.9,61.5,0.0
34.7,24.2,2.3,42.5,0.0
34.7,24.1,2.0,47.0,0.0
33.4,25.0,2.3,66.0,0.0
33.5,25.4,2.5,57.9,0.0
34.3,24.9,1.8,60.2,0.0
34.7,25.1,2.1,62.3,0.0
34.6,25.8,2.2,47.0,0.0
34.3,25.2,2.2,44.5,0.0
34.8,25.6,2.2,55.3,0.0
34.5,24.8,2.1,55.8,0.0
35.1,24.9,2.1,47.2,0.0
35.1,24.6,1.9,51.0,0.0
35.1,24.9,2.0,42.3,0.0
34.8,24.9,2.0,44.0,0.0
35.6,25.8,2.0,50.3,0.0
34.6,25.1,2.1,45.4,0.0
34.9,25.4,2.0,49.6,0.0
35.3,25.7,1.8,54.4,0.0
36.1,26.5,2.0,47.5,0.0
35.5,26.8,2.4,51.4,0.0
36.2,27.0,2.2,54.8,0.0
36.1,26.7,2.1,46.0,0.0
35.2,27.5,2.4,51.4,0.0
35.1,26.5,2.2,59.0,0.0
35.3,27.6,2.3,60.8,0.0
35.8,27.6,2.0,52.2,0.0
36.1,28.1,2.2,56.2,0.0
36.7,27.7,2.3,50.8,0.0
36.3,27.4,2.2,50.7,0.0
36.4,27.4,2.3,47.4,0.0
36.4,26.5,2.4,48.6,0.0
36.7,24.0,2.1,39.8,0.0
36.3,25.4,2.0,44.6,0.0
35.5,26.0,2.0,45.6,0.0
36.3,26.0,2.1,46.5,0.0
36.9,27.1,2.6,36.7,0.0
37.5,28.1,2.4,30.5,0.0
36.7,28.7,2.3,41.4,0.0
37.2,28.5,2.4,45.8,0.0
37.7,28.5,2.2,42.8,0.0
37.6,28.5,2.1,40.0,6.1
38.4,28.3,2.5,41.3,0.0
38.1,28.6,2.6,43.1,0.0
37.9,28.7,2.3,44.7,0.0
37.5,28.1,2.2,48.6,0.0
38.2,28.3,1.9,45.2,0.0
37.7,28.5,2.1,46.2,0.0
38.6,28.2,2.4,46.8,0.0
38.4,27.6,2.3,42.8,0.0
38.1,28.0,2.6,50.8,0.0
37.3,27.7,2.4,48.0,0.0
36.4,26.7,2.0,53.1,0.0
36.9,28.0,2.0,58.1,0.0
38.2,27.4,2.1,60.3,0.0
37.6,27.9,1.8,52.2,0.0
36.9,27.7,2.0,53.1,0.0
35.8,26.7,2.4,58.4,0.0
37.5,27.8,2.3,51.4,0.0
37.0,27.7,2.4,57.8,0.0
34.9,26.8,2.6,63.7,0.0
36.7,27.7,1.9,60.7,0.0
37.2,28.2,2.2,60.6,0.0
38.1,28.2,2.1,62.5,0.0
39.1,28.9,2.1,51.1,0.0
41.2,29.0,3.4,52.7,0.0
42.1,30.8,3.1,50.0,0.0
42.0,31.6,3.6,40.1,0.0
44.0,31.4,2.8,39.4,0.0
39.7,30.9,3.0,38.7,0.0
39.0,30.8,2.9,48.5,0.0
38.6,30.1,2.8,45.9,0.0
40.1,29.6,2.4,45.1,0.0
39.1,30.1,2.1,47.1,0.0
38.4,30.3,2.2,43.6,11.4
38.5,30.5,2.3,53.0,0.0
38.0,28.3,2.5,51.2,10.3
33.7,28.0,3.5,55.8,9.0
37.6,28.3,2.9,63.0,34.3
40.9,29.2,3.7,54.9,0.0
41.1,30.6,4.2,54.8,0.0
41.7,30.5,3.1,59.5,0.0
40.1,30.3,2.5,53.0,0.0
38.6,29.9,2.3,58.4,0.0
38.8,30.1,2.8,56.5,0.0
39.8,30.1,3.0,65.0,3.8
41.4,29.5,3.5,71.7,7.5
35.3,28.0,3.3,69.5,10.6
35.5,25.4,3.7,71.9,13.1
32.1,25.1,3.2,56.9,0.0
35.1,26.3,3.1,53.9,10.6
35.0,27.6,3.3,70.3,18.4
35.3,28.3,3.0,78.7,18.1
35.1,27.9,3.1,74.1,16.1
33.8,27.4,2.6,69.3,10.0
34.0,27.0,2.7,79.4,12.1
32.5,26.3,2.6,71.9,20.1
31.0,24.6,2.4,73.0,12.0
35.1,26.8,2.1,67.2,0.0
36.0,28.0,2.9,68.2,4.9
34.4,26.8,2.4,64.6,0.0
